"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"8","7","1","7","帯パターン7","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","8","1","8","帯パターン8","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","9","1","9","帯パターン9","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","10","1","10","帯パターン10","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","11","1","11","帯パターン11","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","12","1","12","帯パターン12","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","13","1","13","帯パターン13","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","14","1","14","帯パターン14","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","15","1","15","帯パターン15","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","16","1","16","帯パターン16","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","17","1","17","帯パターン17","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","18","1","18","帯パターン18","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","19","1","19","帯パターン19","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","20","1","20","帯パターン20","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","21","1","21","帯パターン21","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","22","1","22","帯パターン22","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","23","1","23","帯パターン23","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","24","1","24","帯パターン24","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","25","1","25","帯パターン25","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","26","1","26","帯パターン26","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","27","1","27","帯パターン27","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","28","1","28","帯パターン28","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","29","1","29","帯パターン29","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","30","1","30","帯パターン30","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","31","1","31","帯パターン31","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","32","1","32","帯パターン32","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","33","1","33","帯パターン33","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","34","1","34","帯パターン34","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:47","A3271","2020-04-02 16:14:47","1"
"8","35","1","35","帯パターン35","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","36","1","36","帯パターン36","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","37","1","37","帯パターン37","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","38","1","38","帯パターン38","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","39","1","39","帯パターン39","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","40","1","40","帯パターン40","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","41","1","41","帯パターン41","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","42","1","42","帯パターン42","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","43","1","43","帯パターン43","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","44","1","44","帯パターン44","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","45","1","45","帯パターン45","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","46","1","46","帯パターン46","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","47","1","47","帯パターン47","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","48","1","48","帯パターン48","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","49","1","49","帯パターン49","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","50","1","50","帯パターン50","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","51","1","51","帯パターン51","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
"8","52","1","52","帯パターン52","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A3271","2020-04-02 16:14:48","A3271","2020-04-02 16:14:48","1"
