"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","10","1","2","9_3","繰り返し設定1","10","","FFFFFF","A2062","2019-07-24 18:23:53","A2062","2019-07-24 18:23:53","1"
"1","10","1","2","9_4","繰り返し設定1","10","","FFFFFF","A2062","2019-07-24 18:23:53","A2062","2019-07-24 18:23:53","1"
"1","10","1","2","9_5","繰り返し設定1","10","","FFFFFF","A2062","2019-07-24 18:23:53","A2062","2019-07-24 18:23:53","1"
"1","10","1","2","9_6","繰り返し設定1","10","","FFFFFF","A2062","2019-07-24 18:23:53","A2062","2019-07-24 18:23:53","1"
"3","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2064","2017-10-31 16:12:37","A2064","2017-10-31 16:12:37","1"
"3","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2064","2017-10-31 16:12:37","A2064","2017-10-31 16:12:37","1"
"3","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2064","2017-10-31 16:12:37","A2064","2017-10-31 16:12:37","1"
"3","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2064","2017-10-31 16:12:37","A2064","2017-10-31 16:12:37","1"
"3","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2064","2017-10-31 16:12:37","A2064","2017-10-31 16:12:37","1"
"3","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2064","2017-10-31 16:12:37","A2064","2017-10-31 16:12:37","1"
"4","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","2","1","2","9_5","繰り返し設定1","2","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","3","1","2","9_6","繰り返し設定1","3","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","4","1","2","9_1","繰り返し設定1","4","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","5","1","2","9_2","繰り返し設定1","5","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","6","1","2","9_3","繰り返し設定1","6","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","7","1","2","9_4","繰り返し設定1","7","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","8","1","2","9_5","繰り返し設定1","8","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","9","1","2","9_1","繰り返し設定1","9","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","10","1","2","9_2","繰り返し設定1","10","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","11","1","2","9_3","繰り返し設定1","11","","FFFFFF","A2062","2017-12-01 09:39:53","A2062","2017-12-01 09:39:53","1"
"4","12","1","2","9_4","繰り返し設定1","12","","FFFFFF","A2062","2017-12-01 09:39:54","A2062","2017-12-01 09:39:54","1"
"4","13","1","2","9_5","繰り返し設定1","13","","FFFFFF","A2062","2017-12-01 09:39:54","A2062","2017-12-01 09:39:54","1"
"4","14","1","2","9_6","繰り返し設定1","14","","FFFFFF","A2062","2017-12-01 09:39:54","A2062","2017-12-01 09:39:54","1"
"4","15","1","2","9_1","繰り返し設定1","15","","FFFFFF","A2062","2017-12-01 09:39:54","A2062","2017-12-01 09:39:54","1"
"4","16","1","2","9_2","繰り返し設定1","16","","FFFFFF","A2062","2017-12-01 09:39:54","A2062","2017-12-01 09:39:54","1"
"4","17","1","2","9_6","繰り返し設定1","17","","FFFFFF","A2064","2018-09-03 13:20:53","A2064","2018-09-03 13:20:53","1"
"4","18","1","2","9_6","繰り返し設定1","18","","FFFFFF","A2062","2018-09-12 09:42:39","A2062","2018-09-12 09:42:39","1"
"4","19","1","2","9_1","繰り返し設定1","19","","FFFFFF","A2062","2018-10-04 14:38:59","A2062","2018-10-04 14:38:59","1"
"4","20","1","2","9_1","繰り返し設定1","20","","FFFFFF","A2064","2018-11-14 15:34:29","A2064","2018-11-14 15:34:29","1"
"5","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A3210","2019-09-24 16:19:04","A3210","2019-09-24 16:19:04","1"
